trial,benchmark_id,benchmark_manifest_sha256,matrix_benchmark_count,matrix_config_count,matrix_trial_count,matrix_expected_row_count,matrix_benchmark_set_sha256,matrix_contract_sha256,benchmark_hash_status,benchmark_content_sha256,benchmark_expected_sha256,circuit,config,candidate_capture,capture_manifest_sha256,capture_integrity_sha256,capture_created_at,verdict,proof_time_sec,certificate_time_sec,model_checker_time_sec,candidate_generation_sec,candidate_processing_sec,llm_generation_sec,llm_provider,llm_model,llm_total_tokens,llm_call_count,capture_meta_schema,offline_time_sec,end_to_end_sec,exit,engine,tier,candidate_count,pool_candidate_count,working_candidate_count,selected_candidate_count,affine_selected_candidate_count,quadratic_tested_count,quadratic_timeout_count,quadratic_winner_index,unsupported_candidate_count,candidate_errors,closure_candidate_count,linear_candidate_count,quadratic_candidate_count,candidate_sha256,certificate_status,error,fast_results
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_05/fib_05.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,723e2cb4d2ef7e62a20a5fe340c2907e6a2988a8d590c744ed5bfcfa0ec36f35,723e2cb4d2ef7e62a20a5fe340c2907e6a2988a8d590c744ed5bfcfa0ec36f35,fib_05.btor2,static-quadratic-oracle,,,,,unsat,35.817572,35.817572,0.000000,0.035342,0.001922,0.000000,,,,,,35.819493,35.854835,0,static-houdini-certificate,,416,2432,2000,416,416,0,0,,0,[],0,416,0,92388d51aac654acdbbaf7c659d41c26c65716974855d4c310a2e8deee152059,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""unsat""}]",,{}
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_23/fib_23.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,fib_23.btor2,static-quadratic-oracle,,,,,unsat,6.137566,6.137566,0.000000,0.009334,0.000130,0.000000,,,,,,6.137696,6.147030,0,static-houdini-certificate,,27,1056,27,27,26,145,0,144,0,[],0,26,1,5693567f6c83b4a4f412b539a756dc890f2b659d83d6af77e17e92218e9fbd5a,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""unsat""}]",,{}
0,2025/wordlevel/bv/2024/sosylab/loops-crafted-1/Mono6_1.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,f3d4dfc24983fd470e33bc1e3f1b88f4925dabfa8494856cbb93f0ce9b75da4c,f3d4dfc24983fd470e33bc1e3f1b88f4925dabfa8494856cbb93f0ce9b75da4c,Mono6_1.btor2,static-quadratic-oracle,,,,,unknown,70.214725,70.000160,0.214566,0.032037,0.000908,0.000000,,,,,,70.215634,70.247671,255,static-houdini+ic3ia,,64,2936,2000,247,247,897,1,,0,[],0,64,0,b61f5740158fb9458de1e400b1cf567f89fbdcb6e467c6d4f506a091ce1757f1,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
0,2025/wordlevel/bv/2024/sosylab/loops-crafted-1/sumt3.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,f63bf825b9c27c0cf3799235b26c0d8fe7ca3463c7b37fd4f778371d40b94244,f63bf825b9c27c0cf3799235b26c0d8fe7ca3463c7b37fd4f778371d40b94244,sumt3.btor2,static-quadratic-oracle,,,,,unknown,70.137964,70.003778,0.134186,0.174824,0.000988,0.000000,,,,,,70.138951,70.313775,255,static-houdini+ic3ia,,64,2936,2000,247,247,742,1,,0,[],0,64,0,fbc6d0bfc193415cbc25b0bbcb1e8a1dc83b9e93a1a6b06e7a8c3019114e9af7,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
0,2025/wordlevel/bv/2024/sosylab/nla-digbench-scaling/prodbin-ll_unwindbound10.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,prodbin-ll_unwindbound10.btor2,static-quadratic-oracle,,,,,unknown,66.436228,66.358530,0.077697,0.173197,0.001195,0.000000,,,,,,66.437422,66.610619,255,static-houdini+ic3ia,,64,2648,2000,258,258,648,0,,0,[],0,64,0,e3d1b20b0b0bea490d97a9cda91736b72eae58b14e7ae417e49005f90e69214c,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/prodbin-ll_unwindbound50.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,prodbin-ll_unwindbound50.btor2,static-quadratic-oracle,,,,,unknown,70.087217,70.003802,0.083415,0.031643,0.000050,0.000000,,,,,,70.087267,70.118910,255,static-houdini+ic3ia,,8,2133,1701,8,8,34,5,,0,[],0,8,0,201e154f7e94c14d9081d6d4bb7a3c9173b8676f3cf4f208830ff4cba0846cef,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/sqrt1-ll_valuebound100.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,sqrt1-ll_valuebound100.btor2,static-quadratic-oracle,,,,,unknown,70.017860,70.017860,0.000000,0.010401,0.000342,0.000000,,,,,,70.018202,70.028604,,static-houdini,,64,1107,891,64,64,0,0,,0,[],0,64,0,821cf13c40bd1f25e1b7cd857694f42c6b44fb730be268d69e97bf42a11c104a,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",,{}
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench/fermat1-ll.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,15154655f489e367f7ffc595c32b56c63d719457bda2b29f9268545af14d176e,15154655f489e367f7ffc595c32b56c63d719457bda2b29f9268545af14d176e,fermat1-ll.btor2,static-quadratic-oracle,,,,,unknown,70.027605,70.027605,0.000000,0.008513,0.000479,0.000000,,,,,,70.028084,70.036597,,static-houdini,,64,1110,894,78,78,0,0,,0,[],0,64,0,1808a92284660f9d50d99596cdf74ee144257541020ccb23df221fa6287a1669,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",,{}
0,2025/wordlevel/bv/2025/sosylab/safety-func/seq-mthreaded/pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,8ca187005e0faf5997d21fd273ded09cb6168f3136863332876f0809034cda9b,8ca187005e0faf5997d21fd273ded09cb6168f3136863332876f0809034cda9b,pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.btor2,static-quadratic-oracle,,,,,timeout,80.094268,70.007959,10.086309,0.022720,0.000192,0.000000,,,,,,80.094460,80.117180,,static-houdini+ic3ia,,48,3512,2000,48,48,205,1,,0,[],0,48,0,8e259d996a21bb96d5ab63cb9f49b84bcb7a21e9481ffc8b34793985b8ea5dcf,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
0,2025/wordlevel/bv/2025/sosylab/safety-rel/loops-crafted-1/loopv3.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,bab1f7016859d6fc591dd431173a5cb45a7509906f25a7950a921dbfc5f858a3,bab1f7016859d6fc591dd431173a5cb45a7509906f25a7950a921dbfc5f858a3,loopv3.btor2,static-quadratic-oracle,,,,,unknown,60.574431,60.535366,0.039065,0.025237,0.001260,0.000000,,,,,,60.575691,60.600928,255,static-houdini+ic3ia,,64,2792,2000,291,291,792,0,,0,[],0,64,0,91ebe9a90573c1d948ed6abfd2f2b74f9161c22fa91dd5f7b41cd4de62fb669f,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
0,2025/wordlevel/bv/2025/sosylab/safety-rel/nla-digbench-scaling/geo2-ll2_unwindbound1.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,a2f87b2fc7fa264546da730d46e70ddacc3e776b55ef5bc35c9bd7895d8ab750,a2f87b2fc7fa264546da730d46e70ddacc3e776b55ef5bc35c9bd7895d8ab750,geo2-ll2_unwindbound1.btor2,static-quadratic-oracle,,,,,unknown,70.076091,70.004814,0.071276,0.025243,0.001104,0.000000,,,,,,70.077194,70.102438,255,static-houdini+ic3ia,,64,2648,2000,258,258,643,1,,0,[],0,64,0,da9c6a88ebadb451be7e0e001aa7130646cd32af559b6a44f3f68eafd2943f80,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
0,2025/wordlevel/bv/2025/sosylab/safety-rel/seq-mthreaded/pals_opt-floodmax.4.ufo.UNBOUNDED.pals.btor2,4392ff103b6d8d03e26cc8d5d08882c582176628104a855ebfe097b87ed34650,27,1,1,27,9eeed1942fc47358c44fc20a9428e18029bac0e097046ecad6cdc75d645517d7,42487eabc0f748dfa2dda1af87232dab4d9d17d4d7e5e6e7c8744db0c293ea29,posthoc-verified-2026-07-12,22dcafffcc1dc1e273d4fdeee42d6b4702a44185030cb5e6d6810522f986cb17,22dcafffcc1dc1e273d4fdeee42d6b4702a44185030cb5e6d6810522f986cb17,pals_opt-floodmax.4.ufo.UNBOUNDED.pals.btor2,static-quadratic-oracle,,,,,unknown,70.411534,70.282149,0.129385,0.038082,0.000867,0.000000,,,,,,70.412402,70.450484,255,static-houdini+ic3ia,,64,4000,2000,254,254,155,1,,0,[],0,64,0,ce025ef24c7dda40ff260aaadabf1885c03496b3c2d9353dccf12698d95128d3,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{}
