trial,benchmark_id,benchmark_manifest_sha256,matrix_benchmark_count,matrix_config_count,matrix_trial_count,matrix_expected_row_count,matrix_benchmark_set_sha256,matrix_contract_sha256,benchmark_hash_status,benchmark_content_sha256,benchmark_expected_sha256,circuit,config,verdict,proof_time_sec,candidate_generation_sec,candidate_processing_sec,llm_generation_sec,offline_time_sec,end_to_end_sec,exit,engine,tier,candidate_count,pool_candidate_count,selected_candidate_count,closure_candidate_count,linear_candidate_count,candidate_sha256,certificate_status,error,fast_results,capture_integrity_sha256
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_05/fib_05.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,723e2cb4d2ef7e62a20a5fe340c2907e6a2988a8d590c744ed5bfcfa0ec36f35,723e2cb4d2ef7e62a20a5fe340c2907e6a2988a8d590c744ed5bfcfa0ec36f35,fib_05.btor2,portfolio,unsat,34.116785,61.138823,0.000079,61.138823,34.116864,95.255687,1,,llm-after-baseline,20,20,,,20,13511e47e0f1cab7c5c0b2b3bfe376b3f434327cf01b912475027ba8b072df7a,,,{},
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_23/fib_23.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,fib_23.btor2,baseline,unknown,11.032761,0.000000,0.000000,0.000000,11.032761,11.032761,255,ic3ia,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004221796989441, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004221796989441, ""verdict"": ""timeout""}}",
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_23/fib_23.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,fib_23.btor2,static-linear,unknown,0.085085,0.001143,0.000000,0.000000,0.085085,0.086228,255,,,20,20,,,20,38028551c7a5a99d2e4a54f787fed470708855513f8fc68d5a3c520dc82b4163,,,{},
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_23/fib_23.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,fib_23.btor2,static-oracle,unknown,0.042348,0.017052,2.873710,0.000000,2.916058,2.933110,255,static-houdini+ic3ia,,14,837,14,0,14,2ec46f9998fc6ad15b2f9fcf181b83f74d581fc7f1c8cef47a7172c9385e49d7,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{},
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_23/fib_23.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,fib_23.btor2,llm-linear,unknown,0.041140,46.842772,0.004085,46.842772,0.045225,46.887997,255,,,10,15,,,10,ccc7b6fc6d1243a6579f96f7ab2e3c0a9f38974ee3a833958a15d54cde009f76,,,{},
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_23/fib_23.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,fib_23.btor2,llm-two-tier,unsat,56.973023,46.842772,0.000283,46.842772,56.973306,103.816078,1,,2,15,15,,,10,2fe619b78226e777a840b43cb87969b3fb0e1d1159774cf81d5d227697a210ac,,,{},
0,2025/wordlevel/bv/2024/hkust/arithmetic_circuits/fib_23/fib_23.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,a078bbffe6dc000ce0a24a4d11c45efade0c613ca55ca40db83dbb7b013338d6,fib_23.btor2,portfolio,unsat,68.207887,46.842772,0.000229,46.842772,68.208116,115.050888,1,,llm-after-baseline,15,15,,,10,2fe619b78226e777a840b43cb87969b3fb0e1d1159774cf81d5d227697a210ac,,,{},
0,2025/wordlevel/bv/2024/sosylab/nla-digbench-scaling/prodbin-ll_unwindbound10.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,prodbin-ll_unwindbound10.btor2,baseline,timeout,80.227604,0.000000,0.000000,0.000000,80.227604,80.227604,,ic3ia,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004586439579725, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.004586439579725, ""verdict"": ""timeout""}}",
0,2025/wordlevel/bv/2024/sosylab/nla-digbench-scaling/prodbin-ll_unwindbound10.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,prodbin-ll_unwindbound10.btor2,static-linear,unknown,0.077295,0.006778,0.000000,0.000000,0.077295,0.084074,255,,,20,20,,,20,48aeec731be6ef8f7732a60027f7e2782c6134c145e041e1772b9ef9bd3b86a9,,,{},
0,2025/wordlevel/bv/2024/sosylab/nla-digbench-scaling/prodbin-ll_unwindbound10.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,prodbin-ll_unwindbound10.btor2,static-oracle,unknown,0.091159,0.049620,2.494566,0.000000,2.585725,2.635345,255,static-houdini+ic3ia,,64,2000,258,0,64,963926b2f01d22dd7279795678a91420ebe3ae543b4e79070631499efe3d2fbc,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{},
0,2025/wordlevel/bv/2024/sosylab/nla-digbench-scaling/prodbin-ll_unwindbound10.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,prodbin-ll_unwindbound10.btor2,llm-linear,unknown,0.095354,42.772194,0.005019,42.772194,0.100373,42.872567,255,,,13,20,,,13,b670d2e0621dc6c722e0b4946945a0bdcb3a840e4edee583e22efee38eba61be,,,{},
0,2025/wordlevel/bv/2024/sosylab/nla-digbench-scaling/prodbin-ll_unwindbound10.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,prodbin-ll_unwindbound10.btor2,llm-two-tier,unknown,0.205020,42.772194,0.000245,42.772194,0.205265,42.977459,255,,2,20,20,,,13,70c724035a679db84599f4301eab34bbb92809e2fffcc8b20420bc27e7955b9f,,,{},
0,2025/wordlevel/bv/2024/sosylab/nla-digbench-scaling/prodbin-ll_unwindbound10.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,90e3250e379178f0ca7135de996be479a57f0196e6742bebff52cd4fc1f68ef1,prodbin-ll_unwindbound10.btor2,portfolio,unknown,80.437305,42.772194,0.000253,42.772194,80.437559,123.209752,255,,llm-after-baseline,20,20,,,13,70c724035a679db84599f4301eab34bbb92809e2fffcc8b20420bc27e7955b9f,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/geo1-u_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,geo1-u_valuebound100.btor2,baseline,sat,0.066920,0.000000,0.000000,0.000000,0.066920,0.066920,,ind,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": 0, ""time"": 0.06690849736332893, ""verdict"": ""sat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.06692005321383476, ""verdict"": ""cancelled""}}",
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/geo1-u_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,geo1-u_valuebound100.btor2,static-linear,unknown,0.119097,0.001298,0.000000,0.000000,0.119097,0.120395,255,,,20,20,,,20,b7dff4bee0d320ff4eb8e81765a06f00e076b4c8456d4c889f1bb579e860ca12,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/geo1-u_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,geo1-u_valuebound100.btor2,static-oracle,unknown,0.085445,0.026478,20.641528,0.000000,20.726974,20.753452,255,static-houdini+ic3ia,,7,1005,7,0,7,154a9aebe3427781f79b6b3c984527af6cc44a82f468adb0d9e8d044ebda73bf,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/geo1-u_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,geo1-u_valuebound100.btor2,llm-linear,unknown,0.111047,47.706315,0.023195,47.706315,0.134242,47.840557,255,,,17,17,,,17,36a0cc8448f6435d12227088d529488ecebc79e86ec921d830dfb39cb497ef5b,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/geo1-u_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,geo1-u_valuebound100.btor2,llm-two-tier,unknown,0.167352,47.706315,0.000263,47.706315,0.167615,47.873930,255,,2,17,17,,,17,36a0cc8448f6435d12227088d529488ecebc79e86ec921d830dfb39cb497ef5b,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/geo1-u_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,605e843bfdeede69adc7e881060b756f68712c438cff3380a7eb1b0b19758798,geo1-u_valuebound100.btor2,portfolio,sat,0.066920,0.000000,0.000000,0.000000,0.066920,0.066920,,ind,baseline,,,,,,,,,"{""ind"": {""error"": """", ""exit"": 0, ""time"": 0.06690849736332893, ""verdict"": ""sat""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 0.06692005321383476, ""verdict"": ""cancelled""}}",
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/prodbin-ll_unwindbound50.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,prodbin-ll_unwindbound50.btor2,baseline,timeout,80.111637,0.000000,0.000000,0.000000,80.111637,80.111637,,ic3ia,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006541661918163, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.006541661918163, ""verdict"": ""timeout""}}",
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/prodbin-ll_unwindbound50.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,prodbin-ll_unwindbound50.btor2,static-linear,unknown,0.293503,0.364472,0.000000,0.000000,0.293503,0.657975,255,,,20,20,,,20,9834d2f0610000ff6852ea0f5224043faac3639522bd8fe53cca680318543577,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/prodbin-ll_unwindbound50.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,prodbin-ll_unwindbound50.btor2,static-oracle,unknown,0.080368,0.019174,26.748010,0.000000,26.828378,26.847552,255,static-houdini+ic3ia,,8,1701,8,0,8,f4849e4798da5bb8b27475b3911b619178bd1a847f9cfccbbd7a44fa503aad72,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unsat""}, {""name"": ""C3 H=>notBAD"", ""result"": ""sat""}]",,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/prodbin-ll_unwindbound50.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,prodbin-ll_unwindbound50.btor2,llm-linear,unknown,0.185299,48.847911,0.087358,48.847911,0.272657,49.120568,255,,,8,20,,,8,da22e05d6f06c256a867d32197f2a7cd668a88f9ba6a303120a05f463ff3c321,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/prodbin-ll_unwindbound50.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,prodbin-ll_unwindbound50.btor2,llm-two-tier,unknown,0.282584,48.847911,0.000324,48.847911,0.282908,49.130819,255,,2,20,20,,,8,7fce9a56beb5ba19615a172cde8528ddd54c91702de32974e158279841c7f7bd,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/prodbin-ll_unwindbound50.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,6a953053e46094875324775745185282dd4197c06a3a2b7c6c4955c7007719dd,prodbin-ll_unwindbound50.btor2,portfolio,unknown,80.405279,48.847911,0.000288,48.847911,80.405568,129.253479,255,,llm-after-baseline,20,20,,,8,7fce9a56beb5ba19615a172cde8528ddd54c91702de32974e158279841c7f7bd,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/sqrt1-ll_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,sqrt1-ll_valuebound100.btor2,baseline,timeout,80.064150,0.000000,0.000000,0.000000,80.064150,80.064150,,ic3ia,,,,,,,,,,"{""ind"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007880538702011, ""verdict"": ""timeout""}, ""interp"": {""error"": """", ""exit"": -15, ""partial_verdict"": """", ""time"": 10.007880538702011, ""verdict"": ""timeout""}}",
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/sqrt1-ll_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,sqrt1-ll_valuebound100.btor2,static-linear,unknown,0.112987,0.005485,0.000000,0.000000,0.112987,0.118472,255,,,20,20,,,20,231943a117c102f9b68cdb9082e745d176dd7acdf68ac887f7db128b11268a34,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/sqrt1-ll_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,sqrt1-ll_valuebound100.btor2,static-oracle,unknown,0.000000,0.013941,70.022543,0.000000,70.022543,70.036484,,static-houdini,,64,891,186,0,64,8fc8511b4f187ff09a16baa8e940e94367075c98b36634a9273cbc38300f3fe5,"[{""name"": ""C1 Init=>H"", ""result"": ""unsat""}, {""name"": ""C2 inductive"", ""result"": ""unknown""}, {""name"": ""C3 H=>notBAD"", ""result"": ""not-run""}]",,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/sqrt1-ll_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,sqrt1-ll_valuebound100.btor2,llm-linear,unknown,0.090823,105.626472,0.003339,105.626472,0.094162,105.720634,255,,,11,20,,,11,97b1d8fccc7133649ae5afc6436d7987f897676c7c177935a8efa24c85a252e7,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/sqrt1-ll_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,sqrt1-ll_valuebound100.btor2,llm-two-tier,unknown,0.373314,105.626472,0.000334,105.626472,0.373648,106.000120,255,,2,20,20,,,11,4dfb040911d5edf87d6e64455236199c62195c1da6a26093ee52e3172d85884b,,,{},
0,2025/wordlevel/bv/2025/sosylab/safety-func/nla-digbench-scaling/sqrt1-ll_valuebound100.btor2,a4cbe7f9c144cc3cd74c832f0a67ca66bb076642a74f4bb0c9617e071168c006,21,6,1,126,3acd046d3a77a1e9401600bef088a5e3bdfd5a7b70ee1f88f93312fb68f2d142,d777c297d51ebed278edd6bf182e5dae213ae51b820619d2adc9e0e343e5b594,posthoc-verified-2026-07-12,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,38f6500c8a2001693d14f0b0b4a5087d35d9ca7835c8943a5ba0fc9d519b9c13,sqrt1-ll_valuebound100.btor2,portfolio,unknown,80.435646,105.626472,0.000408,105.626472,80.436053,186.062525,255,,llm-after-baseline,20,20,,,11,4dfb040911d5edf87d6e64455236199c62195c1da6a26093ee52e3172d85884b,,,{},
